// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\8f6beba7-3f9d-4eca-9d6d-50e8bc324e1b
// command took 3.08s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\8f6beba7-3f9d-4eca-9d6d-50e8bc324e1b
// command took 4.48s and exited with 0
// ***** Done, took 00:00:08 (8.13 sec)   *****
// Found 6 benchmarks:
//   ForEachVsFor.StringBuilder: Core(Runtime=Core) [N=10]
//   ForEachVsFor.String: Core(Runtime=Core) [N=10]
//   ForEachVsFor.StringBuilder: Core(Runtime=Core) [N=100]
//   ForEachVsFor.String: Core(Runtime=Core) [N=100]
//   ForEachVsFor.StringBuilder: Core(Runtime=Core) [N=1000]
//   ForEachVsFor.String: Core(Runtime=Core) [N=1000]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ForEachVsFor.StringBuilder: Core(Runtime=Core) [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "8f6beba7-3f9d-4eca-9d6d-50e8bc324e1b.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.StringBuilder(N: 10)" --job "Core" --benchmarkId 0 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\8f6beba7-3f9d-4eca-9d6d-50e8bc324e1b\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

WorkloadResult  32: 262144 op, 709068193.33 ns, 2.7049 us/op
WorkloadResult  33: 262144 op, 710097298.18 ns, 2.7088 us/op
WorkloadResult  34: 262144 op, 697308610.02 ns, 2.6600 us/op
WorkloadResult  35: 262144 op, 887005600.27 ns, 3.3837 us/op
WorkloadResult  36: 262144 op, 910398955.00 ns, 3.4729 us/op
WorkloadResult  37: 262144 op, 694681511.74 ns, 2.6500 us/op
WorkloadResult  38: 262144 op, 869454293.63 ns, 3.3167 us/op
WorkloadResult  39: 262144 op, 871219306.91 ns, 3.3234 us/op
WorkloadResult  40: 262144 op, 704074737.37 ns, 2.6858 us/op
WorkloadResult  41: 262144 op, 700948402.90 ns, 2.6739 us/op
WorkloadResult  42: 262144 op, 826619171.76 ns, 3.1533 us/op
WorkloadResult  43: 262144 op, 1011751560.52 ns, 3.8595 us/op
WorkloadResult  44: 262144 op, 698175800.43 ns, 2.6633 us/op
WorkloadResult  45: 262144 op, 843530114.08 ns, 3.2178 us/op
WorkloadResult  46: 262144 op, 1095854078.62 ns, 4.1804 us/op
WorkloadResult  47: 262144 op, 707078177.32 ns, 2.6973 us/op
WorkloadResult  48: 262144 op, 1047782993.81 ns, 3.9970 us/op
WorkloadResult  49: 262144 op, 878433981.03 ns, 3.3510 us/op
WorkloadResult  50: 262144 op, 734643381.62 ns, 2.8024 us/op
WorkloadResult  51: 262144 op, 1013763821.53 ns, 3.8672 us/op
WorkloadResult  52: 262144 op, 1144052434.02 ns, 4.3642 us/op
WorkloadResult  53: 262144 op, 977047898.59 ns, 3.7271 us/op
WorkloadResult  54: 262144 op, 1031024849.13 ns, 3.9330 us/op
WorkloadResult  55: 262144 op, 748826940.81 ns, 2.8565 us/op
WorkloadResult  56: 262144 op, 895704125.43 ns, 3.4168 us/op
WorkloadResult  57: 262144 op, 965442936.28 ns, 3.6829 us/op
WorkloadResult  58: 262144 op, 727136969.77 ns, 2.7738 us/op
WorkloadResult  59: 262144 op, 1040915122.92 ns, 3.9708 us/op
WorkloadResult  60: 262144 op, 926122889.41 ns, 3.5329 us/op
WorkloadResult  61: 262144 op, 720007993.61 ns, 2.7466 us/op
WorkloadResult  62: 262144 op, 905018946.54 ns, 3.4524 us/op
WorkloadResult  63: 262144 op, 849027911.64 ns, 3.2388 us/op
WorkloadResult  64: 262144 op, 704826326.70 ns, 2.6887 us/op
WorkloadResult  65: 262144 op, 704793870.88 ns, 2.6886 us/op
WorkloadResult  66: 262144 op, 702924196.69 ns, 2.6814 us/op
WorkloadResult  67: 262144 op, 697565703.90 ns, 2.6610 us/op
WorkloadResult  68: 262144 op, 700236927.51 ns, 2.6712 us/op
WorkloadResult  69: 262144 op, 699010170.34 ns, 2.6665 us/op
WorkloadResult  70: 262144 op, 690092477.21 ns, 2.6325 us/op
WorkloadResult  71: 262144 op, 715423699.83 ns, 2.7291 us/op
WorkloadResult  72: 262144 op, 890931296.13 ns, 3.3986 us/op
WorkloadResult  73: 262144 op, 882324668.36 ns, 3.3658 us/op
WorkloadResult  74: 262144 op, 697986535.57 ns, 2.6626 us/op
WorkloadResult  75: 262144 op, 899707496.46 ns, 3.4321 us/op
WorkloadResult  76: 262144 op, 845642295.26 ns, 3.2259 us/op
WorkloadResult  77: 262144 op, 688018586.61 ns, 2.6246 us/op
WorkloadResult  78: 262144 op, 714903312.65 ns, 2.7271 us/op
WorkloadResult  79: 262144 op, 696072371.38 ns, 2.6553 us/op
WorkloadResult  80: 262144 op, 705567340.54 ns, 2.6915 us/op
WorkloadResult  81: 262144 op, 693779677.48 ns, 2.6466 us/op
WorkloadResult  82: 262144 op, 707583612.95 ns, 2.6992 us/op
WorkloadResult  83: 262144 op, 701496140.49 ns, 2.6760 us/op
WorkloadResult  84: 262144 op, 944311278.33 ns, 3.6023 us/op
WorkloadResult  85: 262144 op, 911835763.33 ns, 3.4784 us/op
WorkloadResult  86: 262144 op, 880404669.41 ns, 3.3585 us/op
WorkloadResult  87: 262144 op, 962097069.17 ns, 3.6701 us/op
WorkloadResult  88: 262144 op, 827283969.12 ns, 3.1558 us/op
WorkloadResult  89: 262144 op, 807332754.96 ns, 3.0797 us/op
WorkloadResult  90: 262144 op, 975258452.28 ns, 3.7203 us/op
WorkloadResult  91: 262144 op, 777246207.32 ns, 2.9650 us/op
WorkloadResult  92: 262144 op, 802414056.80 ns, 3.0610 us/op
WorkloadResult  93: 262144 op, 945938445.53 ns, 3.6085 us/op
WorkloadResult  94: 262144 op, 742034192.39 ns, 2.8306 us/op
WorkloadResult  95: 262144 op, 849240880.19 ns, 3.2396 us/op
WorkloadResult  96: 262144 op, 968012051.69 ns, 3.6927 us/op
WorkloadResult  97: 262144 op, 942618105.46 ns, 3.5958 us/op
WorkloadResult  98: 262144 op, 1107297491.16 ns, 4.2240 us/op
WorkloadResult  99: 262144 op, 979492660.79 ns, 3.7365 us/op
WorkloadResult  100: 262144 op, 999920501.47 ns, 3.8144 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 3.1785 us, StdErr = 0.0491 us (1.54%); N = 100, StdDev = 0.4908 us
Min = 2.6246 us, Q1 = 2.6926 us, Median = 3.1165 us, Q3 = 3.5911 us, Max = 4.3642 us
IQR = 0.8985 us, LowerFence = 1.3448 us, UpperFence = 4.9389 us
ConfidenceInterval = [3.0121 us; 3.3450 us] (CI 99.9%), Margin = 0.1665 us (5.24% of Mean)
Skewness = 0.5, Kurtosis = 2.01, MValue = 2.56

// **************************
// Benchmark: ForEachVsFor.StringBuilder: Core(Runtime=Core) [N=1000]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "8f6beba7-3f9d-4eca-9d6d-50e8bc324e1b.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.StringBuilder(N: 1000)" --job "Core" --benchmarkId 4 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\8f6beba7-3f9d-4eca-9d6d-50e8bc324e1b\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  1: 1 op, 511635.05 ns, 511.6350 us/op
WorkloadJitting  1: 1 op, 716945.48 ns, 716.9455 us/op

OverheadJitting  2: 16 op, 498506.85 ns, 31.1567 us/op
WorkloadJitting  2: 16 op, 727520.97 ns, 45.4701 us/op

WorkloadPilot    1: 16 op, 114142.39 ns, 7.1339 us/op
WorkloadPilot    2: 32 op, 350814.62 ns, 10.9630 us/op
WorkloadPilot    3: 64 op, 602803.09 ns, 9.4188 us/op
WorkloadPilot    4: 128 op, 954347.06 ns, 7.4558 us/op
WorkloadPilot    5: 256 op, 2112910.53 ns, 8.2536 us/op
WorkloadPilot    6: 512 op, 3730960.92 ns, 7.2870 us/op
WorkloadPilot    7: 1024 op, 7408679.71 ns, 7.2350 us/op
WorkloadPilot    8: 2048 op, 14893575.90 ns, 7.2723 us/op
WorkloadPilot    9: 4096 op, 29365590.77 ns, 7.1693 us/op
WorkloadPilot   10: 8192 op, 59896673.79 ns, 7.3116 us/op
WorkloadPilot   11: 16384 op, 126075554.97 ns, 7.6950 us/op
WorkloadPilot   12: 32768 op, 263820619.22 ns, 8.0512 us/op
WorkloadPilot   13: 65536 op, 480233127.62 ns, 7.3278 us/op
WorkloadPilot   14: 131072 op, 657937509.05 ns, 5.0197 us/op

OverheadWarmup   1: 131072 op, 270951.42 ns, 2.0672 ns/op
OverheadWarmup   2: 131072 op, 284808.96 ns, 2.1729 ns/op
OverheadWarmup   3: 131072 op, 250165.11 ns, 1.9086 ns/op
OverheadWarmup   4: 131072 op, 254905.84 ns, 1.9448 ns/op
OverheadWarmup   5: 131072 op, 227920.10 ns, 1.7389 ns/op

OverheadActual   1: 131072 op, 306689.29 ns, 2.3399 ns/op
OverheadActual   2: 131072 op, 262199.29 ns, 2.0004 ns/op
OverheadActual   3: 131072 op, 261105.27 ns, 1.9921 ns/op
OverheadActual   4: 131072 op, 242871.66 ns, 1.8530 ns/op
OverheadActual   5: 131072 op, 241777.65 ns, 1.8446 ns/op
OverheadActual   6: 131072 op, 250894.45 ns, 1.9142 ns/op
OverheadActual   7: 131072 op, 241777.65 ns, 1.8446 ns/op
OverheadActual   8: 131072 op, 322370.19 ns, 2.4595 ns/op
OverheadActual   9: 131072 op, 278244.86 ns, 2.1228 ns/op
OverheadActual  10: 131072 op, 315441.42 ns, 2.4066 ns/op
OverheadActual  11: 131072 op, 333675.03 ns, 2.5457 ns/op
OverheadActual  12: 131072 op, 289185.03 ns, 2.2063 ns/op
OverheadActual  13: 131072 op, 332216.34 ns, 2.5346 ns/op
OverheadActual  14: 131072 op, 241777.65 ns, 1.8446 ns/op
OverheadActual  15: 131072 op, 324558.23 ns, 2.4762 ns/op
OverheadActual  16: 131072 op, 241777.65 ns, 1.8446 ns/op
OverheadActual  17: 131072 op, 280797.57 ns, 2.1423 ns/op
OverheadActual  18: 131072 op, 241777.65 ns, 1.8446 ns/op
OverheadActual  19: 131072 op, 250165.11 ns, 1.9086 ns/op
OverheadActual  20: 131072 op, 287361.67 ns, 2.1924 ns/op

WorkloadWarmup   1: 131072 op, 804897838.92 ns, 6.1409 us/op
WorkloadWarmup   2: 131072 op, 824131742.93 ns, 6.2876 us/op
WorkloadWarmup   3: 131072 op, 572273829.41 ns, 4.3661 us/op
WorkloadWarmup   4: 131072 op, 569722218.27 ns, 4.3466 us/op
WorkloadWarmup   5: 131072 op, 520280330.79 ns, 3.9694 us/op
WorkloadWarmup   6: 131072 op, 677322752.01 ns, 5.1676 us/op
WorkloadWarmup   7: 131072 op, 729453367.36 ns, 5.5653 us/op
WorkloadWarmup   8: 131072 op, 821503915.30 ns, 6.2676 us/op
WorkloadWarmup   9: 131072 op, 689181890.82 ns, 5.2580 us/op

// BeforeActualRun
WorkloadActual   1: 131072 op, 882431517.30 ns, 6.7324 us/op
WorkloadActual   2: 131072 op, 897040284.24 ns, 6.8439 us/op
WorkloadActual   3: 131072 op, 759895835.04 ns, 5.7975 us/op
WorkloadActual   4: 131072 op, 575276904.69 ns, 4.3890 us/op
WorkloadActual   5: 131072 op, 748102701.89 ns, 5.7076 us/op
WorkloadActual   6: 131072 op, 785971353.54 ns, 5.9965 us/op
WorkloadActual   7: 131072 op, 614986421.43 ns, 4.6920 us/op
WorkloadActual   8: 131072 op, 629624362.14 ns, 4.8037 us/op
WorkloadActual   9: 131072 op, 765119399.14 ns, 5.8374 us/op
WorkloadActual  10: 131072 op, 778909841.74 ns, 5.9426 us/op
WorkloadActual  11: 131072 op, 539163055.50 ns, 4.1135 us/op
WorkloadActual  12: 131072 op, 726957186.39 ns, 5.5462 us/op
WorkloadActual  13: 131072 op, 814084660.10 ns, 6.2110 us/op
WorkloadActual  14: 131072 op, 909876744.45 ns, 6.9418 us/op
WorkloadActual  15: 131072 op, 571625077.63 ns, 4.3612 us/op
WorkloadActual  16: 131072 op, 619968207.88 ns, 4.7300 us/op
WorkloadActual  17: 131072 op, 752876260.53 ns, 5.7440 us/op
WorkloadActual  18: 131072 op, 704606064.72 ns, 5.3757 us/op
WorkloadActual  19: 131072 op, 556504310.97 ns, 4.2458 us/op
WorkloadActual  20: 131072 op, 645704216.59 ns, 4.9263 us/op
WorkloadActual  21: 131072 op, 766882224.38 ns, 5.8508 us/op
WorkloadActual  22: 131072 op, 744181382.10 ns, 5.6777 us/op
WorkloadActual  23: 131072 op, 692331564.31 ns, 5.2821 us/op
WorkloadActual  24: 131072 op, 844648563.61 ns, 6.4442 us/op
WorkloadActual  25: 131072 op, 690389320.36 ns, 5.2673 us/op
WorkloadActual  26: 131072 op, 818177740.48 ns, 6.2422 us/op
WorkloadActual  27: 131072 op, 702598544.45 ns, 5.3604 us/op
WorkloadActual  28: 131072 op, 839618640.44 ns, 6.4058 us/op
WorkloadActual  29: 131072 op, 660788880.71 ns, 5.0414 us/op
WorkloadActual  30: 131072 op, 594828802.83 ns, 4.5382 us/op
WorkloadActual  31: 131072 op, 746443443.54 ns, 5.6949 us/op
WorkloadActual  32: 131072 op, 686475658.68 ns, 5.2374 us/op
WorkloadActual  33: 131072 op, 637304357.94 ns, 4.8622 us/op
WorkloadActual  34: 131072 op, 635479173.75 ns, 4.8483 us/op
WorkloadActual  35: 131072 op, 727523886.94 ns, 5.5506 us/op
WorkloadActual  36: 131072 op, 724993062.11 ns, 5.5313 us/op
WorkloadActual  37: 131072 op, 544547075.35 ns, 4.1546 us/op
WorkloadActual  38: 131072 op, 603446735.44 ns, 4.6039 us/op
WorkloadActual  39: 131072 op, 722964755.53 ns, 5.5158 us/op
WorkloadActual  40: 131072 op, 595047241.46 ns, 4.5399 us/op
WorkloadActual  41: 131072 op, 570155813.48 ns, 4.3499 us/op
WorkloadActual  42: 131072 op, 660245883.85 ns, 5.0373 us/op
WorkloadActual  43: 131072 op, 616699286.59 ns, 4.7050 us/op
WorkloadActual  44: 131072 op, 654849829.83 ns, 4.9961 us/op
WorkloadActual  45: 131072 op, 521136581.03 ns, 3.9760 us/op
WorkloadActual  46: 131072 op, 749095339.53 ns, 5.7151 us/op
WorkloadActual  47: 131072 op, 738047596.28 ns, 5.6309 us/op
WorkloadActual  48: 131072 op, 728747362.05 ns, 5.5599 us/op
WorkloadActual  49: 131072 op, 675205465.41 ns, 5.1514 us/op
WorkloadActual  50: 131072 op, 722834202.89 ns, 5.5148 us/op
WorkloadActual  51: 131072 op, 587698732.65 ns, 4.4838 us/op
WorkloadActual  52: 131072 op, 549388463.01 ns, 4.1915 us/op
WorkloadActual  53: 131072 op, 598461302.27 ns, 4.5659 us/op
WorkloadActual  54: 131072 op, 759537726.98 ns, 5.7948 us/op
WorkloadActual  55: 131072 op, 728151852.41 ns, 5.5554 us/op
WorkloadActual  56: 131072 op, 517784879.16 ns, 3.9504 us/op
WorkloadActual  57: 131072 op, 560374941.33 ns, 4.2753 us/op
WorkloadActual  58: 131072 op, 613227242.91 ns, 4.6786 us/op
WorkloadActual  59: 131072 op, 553218250.09 ns, 4.2207 us/op
WorkloadActual  60: 131072 op, 523704967.09 ns, 3.9956 us/op
WorkloadActual  61: 131072 op, 608523336.65 ns, 4.6427 us/op
WorkloadActual  62: 131072 op, 806122043.37 ns, 6.1502 us/op
WorkloadActual  63: 131072 op, 679498386.14 ns, 5.1842 us/op
WorkloadActual  64: 131072 op, 514482043.36 ns, 3.9252 us/op
WorkloadActual  65: 131072 op, 546536362.01 ns, 4.1697 us/op
WorkloadActual  66: 131072 op, 665937687.01 ns, 5.0807 us/op
WorkloadActual  67: 131072 op, 589826959.41 ns, 4.5000 us/op
WorkloadActual  68: 131072 op, 514723091.66 ns, 3.9270 us/op
WorkloadActual  69: 131072 op, 544527747.72 ns, 4.1544 us/op
WorkloadActual  70: 131072 op, 722078237.50 ns, 5.5090 us/op
WorkloadActual  71: 131072 op, 615785053.47 ns, 4.6981 us/op
WorkloadActual  72: 131072 op, 531618353.07 ns, 4.0559 us/op
WorkloadActual  73: 131072 op, 617034784.98 ns, 4.7076 us/op
WorkloadActual  74: 131072 op, 879075804.04 ns, 6.7068 us/op
WorkloadActual  75: 131072 op, 766702805.68 ns, 5.8495 us/op
WorkloadActual  76: 131072 op, 536700059.70 ns, 4.0947 us/op
WorkloadActual  77: 131072 op, 591079243.63 ns, 4.5096 us/op
WorkloadActual  78: 131072 op, 660734909.23 ns, 5.0410 us/op
WorkloadActual  79: 131072 op, 634350148.73 ns, 4.8397 us/op
WorkloadActual  80: 131072 op, 527759756.89 ns, 4.0265 us/op
WorkloadActual  81: 131072 op, 721185520.04 ns, 5.5022 us/op
WorkloadActual  82: 131072 op, 859463005.65 ns, 6.5572 us/op
WorkloadActual  83: 131072 op, 748830587.53 ns, 5.7131 us/op
WorkloadActual  84: 131072 op, 606579269.34 ns, 4.6278 us/op
WorkloadActual  85: 131072 op, 665600729.93 ns, 5.0781 us/op
WorkloadActual  86: 131072 op, 651949227.42 ns, 4.9740 us/op
WorkloadActual  87: 131072 op, 562184809.29 ns, 4.2891 us/op
WorkloadActual  88: 131072 op, 522277640.24 ns, 3.9847 us/op
WorkloadActual  89: 131072 op, 673120634.65 ns, 5.1355 us/op
WorkloadActual  90: 131072 op, 700130443.23 ns, 5.3416 us/op
WorkloadActual  91: 131072 op, 567051724.01 ns, 4.3263 us/op
WorkloadActual  92: 131072 op, 557351079.74 ns, 4.2523 us/op
WorkloadActual  93: 131072 op, 670903427.88 ns, 5.1186 us/op
WorkloadActual  94: 131072 op, 670062493.87 ns, 5.1122 us/op
WorkloadActual  95: 131072 op, 531351413.05 ns, 4.0539 us/op
WorkloadActual  96: 131072 op, 557440789.09 ns, 4.2529 us/op
WorkloadActual  97: 131072 op, 655175482.07 ns, 4.9986 us/op
WorkloadActual  98: 131072 op, 725707819.56 ns, 5.5367 us/op
WorkloadActual  99: 131072 op, 517458497.57 ns, 3.9479 us/op
WorkloadActual  100: 131072 op, 562848877.30 ns, 4.2942 us/op

// AfterActualRun
WorkloadResult   1: 131072 op, 882161295.23 ns, 6.7304 us/op
WorkloadResult   2: 131072 op, 896770062.17 ns, 6.8418 us/op
WorkloadResult   3: 131072 op, 759625612.97 ns, 5.7955 us/op
WorkloadResult   4: 131072 op, 575006682.62 ns, 4.3870 us/op
WorkloadResult   5: 131072 op, 747832479.82 ns, 5.7055 us/op
WorkloadResult   6: 131072 op, 785701131.47 ns, 5.9944 us/op
WorkloadResult   7: 131072 op, 614716199.36 ns, 4.6899 us/op
WorkloadResult   8: 131072 op, 629354140.07 ns, 4.8016 us/op
WorkloadResult   9: 131072 op, 764849177.06 ns, 5.8353 us/op
WorkloadResult  10: 131072 op, 778639619.66 ns, 5.9405 us/op
WorkloadResult  11: 131072 op, 538892833.43 ns, 4.1114 us/op
WorkloadResult  12: 131072 op, 726686964.32 ns, 5.5442 us/op
WorkloadResult  13: 131072 op, 813814438.03 ns, 6.2089 us/op
WorkloadResult  14: 131072 op, 909606522.38 ns, 6.9397 us/op
WorkloadResult  15: 131072 op, 571354855.56 ns, 4.3591 us/op
WorkloadResult  16: 131072 op, 619697985.81 ns, 4.7279 us/op
WorkloadResult  17: 131072 op, 752606038.46 ns, 5.7419 us/op
WorkloadResult  18: 131072 op, 704335842.64 ns, 5.3737 us/op
WorkloadResult  19: 131072 op, 556234088.90 ns, 4.2437 us/op
WorkloadResult  20: 131072 op, 645433994.52 ns, 4.9243 us/op
WorkloadResult  21: 131072 op, 766612002.31 ns, 5.8488 us/op
WorkloadResult  22: 131072 op, 743911160.03 ns, 5.6756 us/op
WorkloadResult  23: 131072 op, 692061342.23 ns, 5.2800 us/op
WorkloadResult  24: 131072 op, 844378341.54 ns, 6.4421 us/op
WorkloadResult  25: 131072 op, 690119098.28 ns, 5.2652 us/op
WorkloadResult  26: 131072 op, 817907518.41 ns, 6.2401 us/op
WorkloadResult  27: 131072 op, 702328322.37 ns, 5.3583 us/op
WorkloadResult  28: 131072 op, 839348418.36 ns, 6.4037 us/op
WorkloadResult  29: 131072 op, 660518658.63 ns, 5.0394 us/op
WorkloadResult  30: 131072 op, 594558580.75 ns, 4.5361 us/op
WorkloadResult  31: 131072 op, 746173221.47 ns, 5.6928 us/op
WorkloadResult  32: 131072 op, 686205436.61 ns, 5.2353 us/op
WorkloadResult  33: 131072 op, 637034135.87 ns, 4.8602 us/op
WorkloadResult  34: 131072 op, 635208951.68 ns, 4.8463 us/op
WorkloadResult  35: 131072 op, 727253664.86 ns, 5.5485 us/op
WorkloadResult  36: 131072 op, 724722840.04 ns, 5.5292 us/op
WorkloadResult  37: 131072 op, 544276853.27 ns, 4.1525 us/op
WorkloadResult  38: 131072 op, 603176513.36 ns, 4.6019 us/op
WorkloadResult  39: 131072 op, 722694533.45 ns, 5.5137 us/op
WorkloadResult  40: 131072 op, 594777019.38 ns, 4.5378 us/op
WorkloadResult  41: 131072 op, 569885591.40 ns, 4.3479 us/op
WorkloadResult  42: 131072 op, 659975661.78 ns, 5.0352 us/op
WorkloadResult  43: 131072 op, 616429064.52 ns, 4.7030 us/op
WorkloadResult  44: 131072 op, 654579607.75 ns, 4.9940 us/op
WorkloadResult  45: 131072 op, 520866358.96 ns, 3.9739 us/op
WorkloadResult  46: 131072 op, 748825117.45 ns, 5.7131 us/op
WorkloadResult  47: 131072 op, 737777374.21 ns, 5.6288 us/op
WorkloadResult  48: 131072 op, 728477139.98 ns, 5.5578 us/op
WorkloadResult  49: 131072 op, 674935243.34 ns, 5.1493 us/op
WorkloadResult  50: 131072 op, 722563980.82 ns, 5.5127 us/op
WorkloadResult  51: 131072 op, 587428510.58 ns, 4.4817 us/op
WorkloadResult  52: 131072 op, 549118240.94 ns, 4.1894 us/op
WorkloadResult  53: 131072 op, 598191080.19 ns, 4.5638 us/op
WorkloadResult  54: 131072 op, 759267504.90 ns, 5.7928 us/op
WorkloadResult  55: 131072 op, 727881630.33 ns, 5.5533 us/op
WorkloadResult  56: 131072 op, 517514657.09 ns, 3.9483 us/op
WorkloadResult  57: 131072 op, 560104719.26 ns, 4.2733 us/op
WorkloadResult  58: 131072 op, 612957020.83 ns, 4.6765 us/op
WorkloadResult  59: 131072 op, 552948028.02 ns, 4.2187 us/op
WorkloadResult  60: 131072 op, 523434745.02 ns, 3.9935 us/op
WorkloadResult  61: 131072 op, 608253114.57 ns, 4.6406 us/op
WorkloadResult  62: 131072 op, 805851821.30 ns, 6.1482 us/op
WorkloadResult  63: 131072 op, 679228164.07 ns, 5.1821 us/op
WorkloadResult  64: 131072 op, 514211821.29 ns, 3.9231 us/op
WorkloadResult  65: 131072 op, 546266139.93 ns, 4.1677 us/op
WorkloadResult  66: 131072 op, 665667464.93 ns, 5.0786 us/op
WorkloadResult  67: 131072 op, 589556737.34 ns, 4.4980 us/op
WorkloadResult  68: 131072 op, 514452869.59 ns, 3.9250 us/op
WorkloadResult  69: 131072 op, 544257525.65 ns, 4.1524 us/op
WorkloadResult  70: 131072 op, 721808015.42 ns, 5.5070 us/op
WorkloadResult  71: 131072 op, 615514831.40 ns, 4.6960 us/op
WorkloadResult  72: 131072 op, 531348131.00 ns, 4.0539 us/op
WorkloadResult  73: 131072 op, 616764562.91 ns, 4.7055 us/op
WorkloadResult  74: 131072 op, 878805581.96 ns, 6.7048 us/op
WorkloadResult  75: 131072 op, 766432583.60 ns, 5.8474 us/op
WorkloadResult  76: 131072 op, 536429837.62 ns, 4.0926 us/op
WorkloadResult  77: 131072 op, 590809021.55 ns, 4.5075 us/op
WorkloadResult  78: 131072 op, 660464687.15 ns, 5.0389 us/op
WorkloadResult  79: 131072 op, 634079926.66 ns, 4.8376 us/op
WorkloadResult  80: 131072 op, 527489534.82 ns, 4.0244 us/op
WorkloadResult  81: 131072 op, 720915297.96 ns, 5.5001 us/op
WorkloadResult  82: 131072 op, 859192783.58 ns, 6.5551 us/op
WorkloadResult  83: 131072 op, 748560365.46 ns, 5.7111 us/op
WorkloadResult  84: 131072 op, 606309047.26 ns, 4.6258 us/op
WorkloadResult  85: 131072 op, 665330507.85 ns, 5.0761 us/op
WorkloadResult  86: 131072 op, 651679005.35 ns, 4.9719 us/op
WorkloadResult  87: 131072 op, 561914587.21 ns, 4.2871 us/op
WorkloadResult  88: 131072 op, 522007418.16 ns, 3.9826 us/op
WorkloadResult  89: 131072 op, 672850412.57 ns, 5.1334 us/op
WorkloadResult  90: 131072 op, 699860221.16 ns, 5.3395 us/op
WorkloadResult  91: 131072 op, 566781501.93 ns, 4.3242 us/op
WorkloadResult  92: 131072 op, 557080857.67 ns, 4.2502 us/op
WorkloadResult  93: 131072 op, 670633205.81 ns, 5.1165 us/op
WorkloadResult  94: 131072 op, 669792271.79 ns, 5.1101 us/op
WorkloadResult  95: 131072 op, 531081190.98 ns, 4.0518 us/op
WorkloadResult  96: 131072 op, 557170567.02 ns, 4.2509 us/op
WorkloadResult  97: 131072 op, 654905259.99 ns, 4.9965 us/op
WorkloadResult  98: 131072 op, 725437597.48 ns, 5.5346 us/op
WorkloadResult  99: 131072 op, 517188275.50 ns, 3.9458 us/op
WorkloadResult  100: 131072 op, 562578655.23 ns, 4.2921 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 5.0460 us, StdErr = 0.0769 us (1.52%); N = 100, StdDev = 0.7692 us
Min = 3.9231 us, Q1 = 4.3535 us, Median = 5.0159 us, Q3 = 5.5556 us, Max = 6.9397 us
IQR = 1.2021 us, LowerFence = 2.5504 us, UpperFence = 7.3587 us
ConfidenceInterval = [4.7851 us; 5.3068 us] (CI 99.9%), Margin = 0.2609 us (5.17% of Mean)
Skewness = 0.43, Kurtosis = 2.37, MValue = 5.11

// **************************
// Benchmark: ForEachVsFor.String: Core(Runtime=Core) [N=1000]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "8f6beba7-3f9d-4eca-9d6d-50e8bc324e1b.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.String(N: 1000)" --job "Core" --benchmarkId 5 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\8f6beba7-3f9d-4eca-9d6d-50e8bc324e1b\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  1: 1 op, 430677.83 ns, 430.6778 us/op
WorkloadJitting  1: 1 op, 1348192.99 ns, 1.3482 ms/op

