// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 10 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\d0684ffb-09ca-45bf-9b84-a0a80b611984
// command took 2.88s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\d0684ffb-09ca-45bf-9b84-a0a80b611984
// command took 4.85s and exited with 0
// ***** Done, took 00:00:08 (8.16 sec)   *****
// Found 10 benchmarks:
//   ForEachVsFor.Foreach: Core(Runtime=Core) [N=10]
//   ForEachVsFor.ListInsertion: Core(Runtime=Core) [N=10]
//   ForEachVsFor.DictionaryInsertion: Core(Runtime=Core) [N=10]
//   ForEachVsFor.While: Core(Runtime=Core) [N=10]
//   ForEachVsFor.For: Core(Runtime=Core) [N=10]
//   ForEachVsFor.Foreach: Core(Runtime=Core) [N=100]
//   ForEachVsFor.ListInsertion: Core(Runtime=Core) [N=100]
//   ForEachVsFor.DictionaryInsertion: Core(Runtime=Core) [N=100]
//   ForEachVsFor.While: Core(Runtime=Core) [N=100]
//   ForEachVsFor.For: Core(Runtime=Core) [N=100]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ForEachVsFor.Foreach: Core(Runtime=Core) [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "d0684ffb-09ca-45bf-9b84-a0a80b611984.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.Foreach(N: 10)" --job "Core" --benchmarkId 0 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\d0684ffb-09ca-45bf-9b84-a0a80b611984\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

WorkloadActual  95: 67108864 op, 705188810.84 ns, 10.5081 ns/op
WorkloadActual  96: 67108864 op, 630300464.34 ns, 9.3922 ns/op
WorkloadActual  97: 67108864 op, 612703209.01 ns, 9.1300 ns/op
WorkloadActual  98: 67108864 op, 620239159.30 ns, 9.2423 ns/op
WorkloadActual  99: 67108864 op, 792291122.17 ns, 11.8061 ns/op
WorkloadActual  100: 67108864 op, 617062135.40 ns, 9.1949 ns/op

// AfterActualRun
WorkloadResult   1: 67108864 op, 494197701.18 ns, 7.3641 ns/op
WorkloadResult   2: 67108864 op, 616341360.86 ns, 9.1842 ns/op
WorkloadResult   3: 67108864 op, 704833073.14 ns, 10.5028 ns/op
WorkloadResult   4: 67108864 op, 751717514.73 ns, 11.2015 ns/op
WorkloadResult   5: 67108864 op, 664181608.20 ns, 9.8971 ns/op
WorkloadResult   6: 67108864 op, 634505316.74 ns, 9.4549 ns/op
WorkloadResult   7: 67108864 op, 511388711.72 ns, 7.6203 ns/op
WorkloadResult   8: 67108864 op, 724899888.37 ns, 10.8019 ns/op
WorkloadResult   9: 67108864 op, 657551138.89 ns, 9.7983 ns/op
WorkloadResult  10: 67108864 op, 502213560.04 ns, 7.4836 ns/op
WorkloadResult  11: 67108864 op, 533994739.24 ns, 7.9571 ns/op
WorkloadResult  12: 67108864 op, 651675176.29 ns, 9.7107 ns/op
WorkloadResult  13: 67108864 op, 580166246.75 ns, 8.6452 ns/op
WorkloadResult  14: 67108864 op, 494381495.95 ns, 7.3669 ns/op
WorkloadResult  15: 67108864 op, 502416317.77 ns, 7.4866 ns/op
WorkloadResult  16: 67108864 op, 515354521.52 ns, 7.6794 ns/op
WorkloadResult  17: 67108864 op, 484873763.26 ns, 7.2252 ns/op
WorkloadResult  18: 67108864 op, 516843477.97 ns, 7.7016 ns/op
WorkloadResult  19: 67108864 op, 495486087.94 ns, 7.3833 ns/op
WorkloadResult  20: 67108864 op, 538578668.36 ns, 8.0254 ns/op
WorkloadResult  21: 67108864 op, 482030049.72 ns, 7.1828 ns/op
WorkloadResult  22: 67108864 op, 497028286.53 ns, 7.4063 ns/op
WorkloadResult  23: 67108864 op, 492969120.66 ns, 7.3458 ns/op
WorkloadResult  24: 67108864 op, 496614383.62 ns, 7.4001 ns/op
WorkloadResult  25: 67108864 op, 503858231.51 ns, 7.5081 ns/op
WorkloadResult  26: 67108864 op, 483332658.69 ns, 7.2022 ns/op
WorkloadResult  27: 67108864 op, 504469422.06 ns, 7.5172 ns/op
WorkloadResult  28: 67108864 op, 489881806.10 ns, 7.2998 ns/op
WorkloadResult  29: 67108864 op, 547536110.75 ns, 8.1589 ns/op
WorkloadResult  30: 67108864 op, 557637165.05 ns, 8.3094 ns/op
WorkloadResult  31: 67108864 op, 493930761.15 ns, 7.3601 ns/op
WorkloadResult  32: 67108864 op, 563190392.78 ns, 8.3922 ns/op
WorkloadResult  33: 67108864 op, 514415855.36 ns, 7.6654 ns/op
WorkloadResult  34: 67108864 op, 507455722.42 ns, 7.5617 ns/op
WorkloadResult  35: 67108864 op, 494684903.19 ns, 7.3714 ns/op
WorkloadResult  36: 67108864 op, 543762847.86 ns, 8.1027 ns/op
WorkloadResult  37: 67108864 op, 668295474.89 ns, 9.9584 ns/op
WorkloadResult  38: 67108864 op, 556295171.49 ns, 8.2894 ns/op
WorkloadResult  39: 67108864 op, 496369323.92 ns, 7.3965 ns/op
WorkloadResult  40: 67108864 op, 652013592.06 ns, 9.7158 ns/op
WorkloadResult  41: 67108864 op, 633859117.66 ns, 9.4452 ns/op
WorkloadResult  42: 67108864 op, 495809552.15 ns, 7.3881 ns/op
WorkloadResult  43: 67108864 op, 504432954.84 ns, 7.5166 ns/op
WorkloadResult  44: 67108864 op, 607868203.10 ns, 9.0579 ns/op
WorkloadResult  45: 67108864 op, 667894335.51 ns, 9.9524 ns/op
WorkloadResult  46: 67108864 op, 500394210.61 ns, 7.4565 ns/op
WorkloadResult  47: 67108864 op, 543650893.50 ns, 8.1010 ns/op
WorkloadResult  48: 67108864 op, 673198127.48 ns, 10.0314 ns/op
WorkloadResult  49: 67108864 op, 556474590.19 ns, 8.2921 ns/op
WorkloadResult  50: 67108864 op, 490341293.03 ns, 7.3067 ns/op
WorkloadResult  51: 67108864 op, 494336641.27 ns, 7.3662 ns/op
WorkloadResult  52: 67108864 op, 489068951.85 ns, 7.2877 ns/op
WorkloadResult  53: 67108864 op, 636533258.65 ns, 9.4851 ns/op
WorkloadResult  54: 67108864 op, 597444778.61 ns, 8.9026 ns/op
WorkloadResult  55: 67108864 op, 494222134.21 ns, 7.3645 ns/op
WorkloadResult  56: 67108864 op, 500615931.29 ns, 7.4598 ns/op
WorkloadResult  57: 67108864 op, 489980267.59 ns, 7.3013 ns/op
WorkloadResult  58: 67108864 op, 503738983.71 ns, 7.5063 ns/op
WorkloadResult  59: 67108864 op, 484617034.06 ns, 7.2214 ns/op
WorkloadResult  60: 67108864 op, 504625866.42 ns, 7.5195 ns/op
WorkloadResult  61: 67108864 op, 493197040.76 ns, 7.3492 ns/op
WorkloadResult  62: 67108864 op, 494859945.83 ns, 7.3740 ns/op
WorkloadResult  63: 67108864 op, 496491489.10 ns, 7.3983 ns/op
WorkloadResult  64: 67108864 op, 489510934.51 ns, 7.2943 ns/op
WorkloadResult  65: 67108864 op, 491884950.31 ns, 7.3297 ns/op
WorkloadResult  66: 67108864 op, 489997407.18 ns, 7.3015 ns/op
WorkloadResult  67: 67108864 op, 506079084.99 ns, 7.5412 ns/op
WorkloadResult  68: 67108864 op, 483659769.62 ns, 7.2071 ns/op
WorkloadResult  69: 67108864 op, 487857146.24 ns, 7.2696 ns/op
WorkloadResult  70: 67108864 op, 507885670.90 ns, 7.5681 ns/op
WorkloadResult  71: 67108864 op, 484358116.82 ns, 7.2175 ns/op
WorkloadResult  72: 67108864 op, 649311735.99 ns, 9.6755 ns/op
WorkloadResult  73: 67108864 op, 672628144.89 ns, 10.0229 ns/op
WorkloadResult  74: 67108864 op, 492044312.04 ns, 7.3320 ns/op
WorkloadResult  75: 67108864 op, 556870988.83 ns, 8.2980 ns/op
WorkloadResult  76: 67108864 op, 663181312.45 ns, 9.8822 ns/op
WorkloadResult  77: 67108864 op, 556495011.83 ns, 8.2924 ns/op
WorkloadResult  78: 67108864 op, 503141650.70 ns, 7.4974 ns/op
WorkloadResult  79: 67108864 op, 495249051.03 ns, 7.3798 ns/op
WorkloadResult  80: 67108864 op, 506273819.93 ns, 7.5441 ns/op
WorkloadResult  81: 67108864 op, 537620309.91 ns, 8.0112 ns/op
WorkloadResult  82: 67108864 op, 642700958.98 ns, 9.5770 ns/op
WorkloadResult  83: 67108864 op, 548893420.55 ns, 8.1791 ns/op
WorkloadResult  84: 67108864 op, 501646494.83 ns, 7.4751 ns/op
WorkloadResult  85: 67108864 op, 630090595.51 ns, 9.3891 ns/op
WorkloadResult  86: 67108864 op, 605475224.36 ns, 9.0223 ns/op
WorkloadResult  87: 67108864 op, 532274580.64 ns, 7.9315 ns/op
WorkloadResult  88: 67108864 op, 607731086.37 ns, 9.0559 ns/op
WorkloadResult  89: 67108864 op, 720837075.78 ns, 10.7413 ns/op
WorkloadResult  90: 67108864 op, 497468810.50 ns, 7.4129 ns/op
WorkloadResult  91: 67108864 op, 568777899.70 ns, 8.4755 ns/op
WorkloadResult  92: 67108864 op, 662065780.29 ns, 9.8655 ns/op
WorkloadResult  93: 67108864 op, 577529302.32 ns, 8.6059 ns/op
WorkloadResult  94: 67108864 op, 502640955.82 ns, 7.4899 ns/op
WorkloadResult  95: 67108864 op, 485043700.49 ns, 7.2277 ns/op
WorkloadResult  96: 67108864 op, 492579650.78 ns, 7.3400 ns/op
WorkloadResult  97: 67108864 op, 664631613.65 ns, 9.9038 ns/op
WorkloadResult  98: 67108864 op, 489402626.88 ns, 7.2927 ns/op
GC:  0 0 0 0 0

// AfterAll

Mean = 8.1772 ns, StdErr = 0.1073 ns (1.31%); N = 98, StdDev = 1.0621 ns
Min = 7.1828 ns, Q1 = 7.3669 ns, Median = 7.5529 ns, Q3 = 9.0223 ns, Max = 11.2015 ns
IQR = 1.6554 ns, LowerFence = 4.8837 ns, UpperFence = 11.5054 ns
ConfidenceInterval = [7.8131 ns; 8.5413 ns] (CI 99.9%), Margin = 0.3641 ns (4.45% of Mean)
Skewness = 1.03, Kurtosis = 2.76, MValue = 2.78

// **************************
// Benchmark: ForEachVsFor.For: Core(Runtime=Core) [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "d0684ffb-09ca-45bf-9b84-a0a80b611984.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.For(N: 10)" --job "Core" --benchmarkId 4 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\d0684ffb-09ca-45bf-9b84-a0a80b611984\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  1: 1 op, 417184.96 ns, 417.1850 us/op
WorkloadJitting  1: 1 op, 529503.98 ns, 529.5040 us/op

OverheadJitting  2: 16 op, 292102.40 ns, 18.2564 us/op
WorkloadJitting  2: 16 op, 553937.02 ns, 34.6211 us/op

WorkloadPilot    1: 16 op, 2552.71 ns, 159.5441 ns/op
WorkloadPilot    2: 32 op, 1458.69 ns, 45.5840 ns/op
WorkloadPilot    3: 64 op, 2917.38 ns, 45.5840 ns/op
WorkloadPilot    4: 128 op, 4376.07 ns, 34.1880 ns/op
WorkloadPilot    5: 256 op, 19692.30 ns, 76.9230 ns/op
WorkloadPilot    6: 512 op, 13492.87 ns, 26.3533 ns/op
WorkloadPilot    7: 1024 op, 14951.56 ns, 14.6011 ns/op
WorkloadPilot    8: 2048 op, 29538.45 ns, 14.4231 ns/op
WorkloadPilot    9: 4096 op, 57618.20 ns, 14.0669 ns/op
WorkloadPilot   10: 8192 op, 118883.13 ns, 14.5121 ns/op
WorkloadPilot   11: 16384 op, 302313.22 ns, 18.4517 ns/op
WorkloadPilot   12: 32768 op, 540808.82 ns, 16.5042 ns/op
WorkloadPilot   13: 65536 op, 1180443.80 ns, 18.0121 ns/op
WorkloadPilot   14: 131072 op, 2236534.39 ns, 17.0634 ns/op
WorkloadPilot   15: 262144 op, 3810094.78 ns, 14.5344 ns/op
WorkloadPilot   16: 524288 op, 7587004.40 ns, 14.4711 ns/op
WorkloadPilot   17: 1048576 op, 15265176.84 ns, 14.5580 ns/op
WorkloadPilot   18: 2097152 op, 30847983.13 ns, 14.7095 ns/op
WorkloadPilot   19: 4194304 op, 63391691.82 ns, 15.1138 ns/op
WorkloadPilot   20: 8388608 op, 117938260.27 ns, 14.0593 ns/op
WorkloadPilot   21: 16777216 op, 245270475.52 ns, 14.6193 ns/op
WorkloadPilot   22: 33554432 op, 477766849.77 ns, 14.2386 ns/op
WorkloadPilot   23: 67108864 op, 959952796.83 ns, 14.3044 ns/op

OverheadWarmup   1: 67108864 op, 124045789.70 ns, 1.8484 ns/op
OverheadWarmup   2: 67108864 op, 128611485.20 ns, 1.9165 ns/op
OverheadWarmup   3: 67108864 op, 124734655.42 ns, 1.8587 ns/op
OverheadWarmup   4: 67108864 op, 123404331.36 ns, 1.8389 ns/op
OverheadWarmup   5: 67108864 op, 125690096.49 ns, 1.8729 ns/op
OverheadWarmup   6: 67108864 op, 125293333.17 ns, 1.8670 ns/op

OverheadActual   1: 67108864 op, 126769890.77 ns, 1.8890 ns/op
OverheadActual   2: 67108864 op, 126177298.50 ns, 1.8802 ns/op
OverheadActual   3: 67108864 op, 121411762.65 ns, 1.8092 ns/op
OverheadActual   4: 67108864 op, 127670266.35 ns, 1.9024 ns/op
OverheadActual   5: 67108864 op, 128895929.49 ns, 1.9207 ns/op
OverheadActual   6: 67108864 op, 129139165.83 ns, 1.9243 ns/op
OverheadActual   7: 67108864 op, 130266367.49 ns, 1.9411 ns/op
OverheadActual   8: 67108864 op, 124460057.28 ns, 1.8546 ns/op
OverheadActual   9: 67108864 op, 126330460.81 ns, 1.8825 ns/op
OverheadActual  10: 67108864 op, 124693812.13 ns, 1.8581 ns/op
OverheadActual  11: 67108864 op, 123364946.76 ns, 1.8383 ns/op
OverheadActual  12: 67108864 op, 132415745.23 ns, 1.9731 ns/op
OverheadActual  13: 67108864 op, 125434825.97 ns, 1.8691 ns/op
OverheadActual  14: 67108864 op, 123957903.70 ns, 1.8471 ns/op
OverheadActual  15: 67108864 op, 126126973.74 ns, 1.8794 ns/op

WorkloadWarmup   1: 67108864 op, 963330025.76 ns, 14.3547 ns/op
WorkloadWarmup   2: 67108864 op, 944076429.45 ns, 14.0678 ns/op
WorkloadWarmup   3: 67108864 op, 942509068.49 ns, 14.0445 ns/op
WorkloadWarmup   4: 67108864 op, 962296544.84 ns, 14.3393 ns/op
WorkloadWarmup   5: 67108864 op, 1032265463.83 ns, 15.3820 ns/op
WorkloadWarmup   6: 67108864 op, 941377126.08 ns, 14.0276 ns/op
WorkloadWarmup   7: 67108864 op, 1252427166.76 ns, 18.6626 ns/op
WorkloadWarmup   8: 67108864 op, 997607021.25 ns, 14.8655 ns/op

// BeforeActualRun
WorkloadActual   1: 67108864 op, 1160600892.21 ns, 17.2943 ns/op
WorkloadActual   2: 67108864 op, 1054418203.85 ns, 15.7121 ns/op
WorkloadActual   3: 67108864 op, 1102498040.80 ns, 16.4285 ns/op
WorkloadActual   4: 67108864 op, 1082470610.16 ns, 16.1301 ns/op
WorkloadActual   5: 67108864 op, 1085434665.52 ns, 16.1742 ns/op
WorkloadActual   6: 67108864 op, 1159952869.77 ns, 17.2846 ns/op
WorkloadActual   7: 67108864 op, 952808139.77 ns, 14.1979 ns/op
WorkloadActual   8: 67108864 op, 956100400.08 ns, 14.2470 ns/op
WorkloadActual   9: 67108864 op, 962108738.68 ns, 14.3365 ns/op
WorkloadActual  10: 67108864 op, 980494415.23 ns, 14.6105 ns/op
WorkloadActual  11: 67108864 op, 1179996710.66 ns, 17.5833 ns/op
WorkloadActual  12: 67108864 op, 949282124.61 ns, 14.1454 ns/op
WorkloadActual  13: 67108864 op, 1161276265.06 ns, 17.3044 ns/op
WorkloadActual  14: 67108864 op, 965544315.14 ns, 14.3877 ns/op
WorkloadActual  15: 67108864 op, 959607087.62 ns, 14.2993 ns/op
WorkloadActual  16: 67108864 op, 960468807.95 ns, 14.3121 ns/op
WorkloadActual  17: 67108864 op, 950452722.26 ns, 14.1628 ns/op
WorkloadActual  18: 67108864 op, 960766380.44 ns, 14.3165 ns/op
WorkloadActual  19: 67108864 op, 955714941.60 ns, 14.2413 ns/op
WorkloadActual  20: 67108864 op, 952583866.39 ns, 14.1946 ns/op
WorkloadActual  21: 67108864 op, 953925130.62 ns, 14.2146 ns/op
WorkloadActual  22: 67108864 op, 944461887.93 ns, 14.0736 ns/op
WorkloadActual  23: 67108864 op, 958069629.77 ns, 14.2763 ns/op
WorkloadActual  24: 67108864 op, 961694106.42 ns, 14.3304 ns/op
WorkloadActual  25: 67108864 op, 958065253.71 ns, 14.2763 ns/op
WorkloadActual  26: 67108864 op, 943248258.96 ns, 14.0555 ns/op
WorkloadActual  27: 67108864 op, 976587317.65 ns, 14.5523 ns/op
WorkloadActual  28: 67108864 op, 1123445903.98 ns, 16.7406 ns/op
WorkloadActual  29: 67108864 op, 1083359680.90 ns, 16.1433 ns/op
WorkloadActual  30: 67108864 op, 1008057431.49 ns, 15.0212 ns/op
WorkloadActual  31: 67108864 op, 1203770053.78 ns, 17.9376 ns/op
WorkloadActual  32: 67108864 op, 1202688800.81 ns, 17.9215 ns/op
WorkloadActual  33: 67108864 op, 954952412.11 ns, 14.2299 ns/op
WorkloadActual  34: 67108864 op, 1051113544.69 ns, 15.6628 ns/op
WorkloadActual  35: 67108864 op, 1126509879.52 ns, 16.7863 ns/op
WorkloadActual  36: 67108864 op, 999503316.51 ns, 14.8938 ns/op
WorkloadActual  37: 67108864 op, 1183844002.00 ns, 17.6407 ns/op
WorkloadActual  38: 67108864 op, 944720440.49 ns, 14.0774 ns/op
WorkloadActual  39: 67108864 op, 995460925.56 ns, 14.8335 ns/op
WorkloadActual  40: 67108864 op, 1152655050.40 ns, 17.1759 ns/op
WorkloadActual  41: 67108864 op, 1121083922.37 ns, 16.7055 ns/op
WorkloadActual  42: 67108864 op, 1054753702.24 ns, 15.7171 ns/op
WorkloadActual  43: 67108864 op, 1147368762.69 ns, 17.0971 ns/op
WorkloadActual  44: 67108864 op, 1039671226.16 ns, 15.4923 ns/op
WorkloadActual  45: 67108864 op, 1205976685.05 ns, 17.9705 ns/op
WorkloadActual  46: 67108864 op, 965393705.54 ns, 14.3855 ns/op
WorkloadActual  47: 67108864 op, 1172752133.42 ns, 17.4754 ns/op
WorkloadActual  48: 67108864 op, 979251977.16 ns, 14.5920 ns/op
WorkloadActual  49: 67108864 op, 1067172248.16 ns, 15.9021 ns/op
WorkloadActual  50: 67108864 op, 1097838259.87 ns, 16.3591 ns/op
WorkloadActual  51: 67108864 op, 1025229843.75 ns, 15.2771 ns/op
WorkloadActual  52: 67108864 op, 1173932577.22 ns, 17.4930 ns/op
WorkloadActual  53: 67108864 op, 979486096.69 ns, 14.5955 ns/op
WorkloadActual  54: 67108864 op, 1182951284.54 ns, 17.6273 ns/op
WorkloadActual  55: 67108864 op, 972788163.03 ns, 14.4957 ns/op
WorkloadActual  56: 67108864 op, 1116829292.22 ns, 16.6421 ns/op
WorkloadActual  57: 67108864 op, 1067719621.08 ns, 15.9103 ns/op
WorkloadActual  58: 67108864 op, 1049015950.40 ns, 15.6316 ns/op
WorkloadActual  59: 67108864 op, 1112905784.39 ns, 16.5836 ns/op
WorkloadActual  60: 67108864 op, 961412214.84 ns, 14.3262 ns/op
WorkloadActual  61: 67108864 op, 979425561.11 ns, 14.5946 ns/op
WorkloadActual  62: 67108864 op, 1028055688.36 ns, 15.3192 ns/op
WorkloadActual  63: 67108864 op, 1148644385.93 ns, 17.1161 ns/op
WorkloadActual  64: 67108864 op, 997954918.50 ns, 14.8707 ns/op
WorkloadActual  65: 67108864 op, 1123230747.41 ns, 16.7374 ns/op
WorkloadActual  66: 67108864 op, 971208038.54 ns, 14.4721 ns/op
WorkloadActual  67: 67108864 op, 953595831.65 ns, 14.2097 ns/op
WorkloadActual  68: 67108864 op, 973903330.51 ns, 14.5123 ns/op
WorkloadActual  69: 67108864 op, 1202227125.85 ns, 17.9146 ns/op
WorkloadActual  70: 67108864 op, 983443154.36 ns, 14.6544 ns/op
WorkloadActual  71: 67108864 op, 1180483912.67 ns, 17.5906 ns/op
WorkloadActual  72: 67108864 op, 986609238.09 ns, 14.7016 ns/op
WorkloadActual  73: 67108864 op, 958680455.65 ns, 14.2855 ns/op
WorkloadActual  74: 67108864 op, 970964802.21 ns, 14.4685 ns/op
WorkloadActual  75: 67108864 op, 949806887.85 ns, 14.1532 ns/op
WorkloadActual  76: 67108864 op, 963107575.74 ns, 14.3514 ns/op
WorkloadActual  77: 67108864 op, 957561276.78 ns, 14.2688 ns/op
WorkloadActual  78: 67108864 op, 1013767832.92 ns, 15.1063 ns/op
WorkloadActual  79: 67108864 op, 1184056241.20 ns, 17.6438 ns/op
WorkloadActual  80: 67108864 op, 967935105.86 ns, 14.4234 ns/op
WorkloadActual  81: 67108864 op, 1176643185.43 ns, 17.5333 ns/op
WorkloadActual  82: 67108864 op, 996682941.99 ns, 14.8517 ns/op
WorkloadActual  83: 67108864 op, 975216514.98 ns, 14.5319 ns/op
WorkloadActual  84: 67108864 op, 981276272.35 ns, 14.6222 ns/op
WorkloadActual  85: 67108864 op, 1093229168.38 ns, 16.2904 ns/op
WorkloadActual  86: 67108864 op, 1058040857.14 ns, 15.7660 ns/op
WorkloadActual  87: 67108864 op, 1021191099.52 ns, 15.2169 ns/op
WorkloadActual  88: 67108864 op, 1147647736.90 ns, 17.1013 ns/op
WorkloadActual  89: 67108864 op, 947800826.27 ns, 14.1233 ns/op
WorkloadActual  90: 67108864 op, 973230510.37 ns, 14.5023 ns/op
WorkloadActual  91: 67108864 op, 1056565393.56 ns, 15.7441 ns/op
WorkloadActual  92: 67108864 op, 1183664218.62 ns, 17.6380 ns/op
WorkloadActual  93: 67108864 op, 993175160.43 ns, 14.7995 ns/op
WorkloadActual  94: 67108864 op, 1219245281.78 ns, 18.1682 ns/op
WorkloadActual  95: 67108864 op, 970001338.35 ns, 14.4541 ns/op
WorkloadActual  96: 67108864 op, 957551795.30 ns, 14.2686 ns/op
WorkloadActual  97: 67108864 op, 958985321.58 ns, 14.2900 ns/op
WorkloadActual  98: 67108864 op, 1174820553.94 ns, 17.5062 ns/op
WorkloadActual  99: 67108864 op, 1028038913.44 ns, 15.3190 ns/op
WorkloadActual  100: 67108864 op, 1080649072.69 ns, 16.1029 ns/op

// AfterActualRun
WorkloadResult   1: 67108864 op, 1034423593.71 ns, 15.4141 ns/op
WorkloadResult   2: 67108864 op, 928240905.35 ns, 13.8319 ns/op
WorkloadResult   3: 67108864 op, 976320742.30 ns, 14.5483 ns/op
WorkloadResult   4: 67108864 op, 956293311.66 ns, 14.2499 ns/op
WorkloadResult   5: 67108864 op, 959257367.02 ns, 14.2940 ns/op
WorkloadResult   6: 67108864 op, 1033775571.27 ns, 15.4045 ns/op
WorkloadResult   7: 67108864 op, 826630841.27 ns, 12.3178 ns/op
WorkloadResult   8: 67108864 op, 829923101.58 ns, 12.3668 ns/op
WorkloadResult   9: 67108864 op, 835931440.17 ns, 12.4563 ns/op
WorkloadResult  10: 67108864 op, 854317116.73 ns, 12.7303 ns/op
WorkloadResult  11: 67108864 op, 1053819412.16 ns, 15.7031 ns/op
WorkloadResult  12: 67108864 op, 823104826.11 ns, 12.2652 ns/op
WorkloadResult  13: 67108864 op, 1035098966.56 ns, 15.4242 ns/op
WorkloadResult  14: 67108864 op, 839367016.64 ns, 12.5075 ns/op
WorkloadResult  15: 67108864 op, 833429789.12 ns, 12.4191 ns/op
WorkloadResult  16: 67108864 op, 834291509.45 ns, 12.4319 ns/op
WorkloadResult  17: 67108864 op, 824275423.76 ns, 12.2827 ns/op
WorkloadResult  18: 67108864 op, 834589081.93 ns, 12.4363 ns/op
WorkloadResult  19: 67108864 op, 829537643.10 ns, 12.3611 ns/op
WorkloadResult  20: 67108864 op, 826406567.89 ns, 12.3144 ns/op
WorkloadResult  21: 67108864 op, 827747832.12 ns, 12.3344 ns/op
WorkloadResult  22: 67108864 op, 818284589.43 ns, 12.1934 ns/op
WorkloadResult  23: 67108864 op, 831892331.27 ns, 12.3962 ns/op
WorkloadResult  24: 67108864 op, 835516807.92 ns, 12.4502 ns/op
WorkloadResult  25: 67108864 op, 831887955.21 ns, 12.3961 ns/op
WorkloadResult  26: 67108864 op, 817070960.46 ns, 12.1753 ns/op
WorkloadResult  27: 67108864 op, 850410019.15 ns, 12.6721 ns/op
WorkloadResult  28: 67108864 op, 997268605.48 ns, 14.8605 ns/op
WorkloadResult  29: 67108864 op, 957182382.40 ns, 14.2631 ns/op
WorkloadResult  30: 67108864 op, 881880132.99 ns, 13.1410 ns/op
WorkloadResult  31: 67108864 op, 1077592755.28 ns, 16.0574 ns/op
WorkloadResult  32: 67108864 op, 1076511502.31 ns, 16.0413 ns/op
WorkloadResult  33: 67108864 op, 828775113.60 ns, 12.3497 ns/op
WorkloadResult  34: 67108864 op, 924936246.19 ns, 13.7826 ns/op
WorkloadResult  35: 67108864 op, 1000332581.01 ns, 14.9061 ns/op
WorkloadResult  36: 67108864 op, 873326018.01 ns, 13.0136 ns/op
WorkloadResult  37: 67108864 op, 1057666703.50 ns, 15.7605 ns/op
WorkloadResult  38: 67108864 op, 818543141.99 ns, 12.1972 ns/op
WorkloadResult  39: 67108864 op, 869283627.06 ns, 12.9533 ns/op
WorkloadResult  40: 67108864 op, 1026477751.90 ns, 15.2957 ns/op
WorkloadResult  41: 67108864 op, 994906623.87 ns, 14.8253 ns/op
WorkloadResult  42: 67108864 op, 928576403.74 ns, 13.8369 ns/op
WorkloadResult  43: 67108864 op, 1021191464.19 ns, 15.2169 ns/op
WorkloadResult  44: 67108864 op, 913493927.66 ns, 13.6121 ns/op
WorkloadResult  45: 67108864 op, 1079799386.55 ns, 16.0903 ns/op
WorkloadResult  46: 67108864 op, 839216407.04 ns, 12.5053 ns/op
WorkloadResult  47: 67108864 op, 1046574834.92 ns, 15.5952 ns/op
WorkloadResult  48: 67108864 op, 853074678.66 ns, 12.7118 ns/op
WorkloadResult  49: 67108864 op, 940994949.66 ns, 14.0219 ns/op
WorkloadResult  50: 67108864 op, 971660961.37 ns, 14.4789 ns/op
WorkloadResult  51: 67108864 op, 899052545.25 ns, 13.3969 ns/op
WorkloadResult  52: 67108864 op, 1047755278.72 ns, 15.6128 ns/op
WorkloadResult  53: 67108864 op, 853308798.19 ns, 12.7153 ns/op
WorkloadResult  54: 67108864 op, 1056773986.04 ns, 15.7472 ns/op
WorkloadResult  55: 67108864 op, 846610864.53 ns, 12.6155 ns/op
WorkloadResult  56: 67108864 op, 990651993.72 ns, 14.7619 ns/op
WorkloadResult  57: 67108864 op, 941542322.58 ns, 14.0301 ns/op
WorkloadResult  58: 67108864 op, 922838651.89 ns, 13.7514 ns/op
