// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\b01e104f-d6e0-4494-9223-bfcc66b80240
// command took 3.42s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\b01e104f-d6e0-4494-9223-bfcc66b80240
// command took 5.84s and exited with 0
// ***** Done, took 00:00:09 (9.77 sec)   *****
// Found 6 benchmarks:
//   ForEachVsFor.Foreach: Core(Runtime=Core) [N=10]
//   ForEachVsFor.For: Core(Runtime=Core) [N=10]
//   ForEachVsFor.Foreach: Core(Runtime=Core) [N=100]
//   ForEachVsFor.For: Core(Runtime=Core) [N=100]
//   ForEachVsFor.Foreach: Core(Runtime=Core) [N=1000]
//   ForEachVsFor.For: Core(Runtime=Core) [N=1000]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ForEachVsFor.Foreach: Core(Runtime=Core) [N=10]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "b01e104f-d6e0-4494-9223-bfcc66b80240.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.Foreach(N: 10)" --job "Core" --benchmarkId 0 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\b01e104f-d6e0-4494-9223-bfcc66b80240\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

WorkloadResult   6: 4194304 op, 570062639.74 ns, 135.9135 ns/op
WorkloadResult   7: 4194304 op, 567344373.42 ns, 135.2654 ns/op
WorkloadResult   8: 4194304 op, 640401336.30 ns, 152.6836 ns/op
WorkloadResult   9: 4194304 op, 647557298.20 ns, 154.3897 ns/op
WorkloadResult  10: 4194304 op, 572165339.44 ns, 136.4148 ns/op
WorkloadResult  11: 4194304 op, 576491810.01 ns, 137.4464 ns/op
WorkloadResult  12: 4194304 op, 712011644.71 ns, 169.7568 ns/op
WorkloadResult  13: 4194304 op, 640452755.08 ns, 152.6958 ns/op
WorkloadResult  14: 4194304 op, 559230782.42 ns, 133.3310 ns/op
WorkloadResult  15: 4194304 op, 550747049.16 ns, 131.3083 ns/op
WorkloadResult  16: 4194304 op, 714066937.03 ns, 170.2468 ns/op
WorkloadResult  17: 4194304 op, 628437536.58 ns, 149.8312 ns/op
WorkloadResult  18: 4194304 op, 572953395.99 ns, 136.6027 ns/op
WorkloadResult  19: 4194304 op, 633269078.10 ns, 150.9831 ns/op
WorkloadResult  20: 4194304 op, 623832821.15 ns, 148.7333 ns/op
WorkloadResult  21: 4194304 op, 681734373.52 ns, 162.5381 ns/op
WorkloadResult  22: 4194304 op, 523825126.57 ns, 124.8896 ns/op
WorkloadResult  23: 4194304 op, 551390695.54 ns, 131.4618 ns/op
WorkloadResult  24: 4194304 op, 539620901.40 ns, 128.6556 ns/op
WorkloadResult  25: 4194304 op, 560657744.60 ns, 133.6712 ns/op
WorkloadResult  26: 4194304 op, 545733171.56 ns, 130.1129 ns/op
WorkloadResult  27: 4194304 op, 565232556.91 ns, 134.7619 ns/op
WorkloadResult  28: 4194304 op, 547680885.60 ns, 130.5773 ns/op
WorkloadResult  29: 4194304 op, 526753079.38 ns, 125.5877 ns/op
WorkloadResult  30: 4194304 op, 564815371.95 ns, 134.6625 ns/op
WorkloadResult  31: 4194304 op, 656583298.96 ns, 156.5417 ns/op
WorkloadResult  32: 4194304 op, 626479611.73 ns, 149.3644 ns/op
WorkloadResult  33: 4194304 op, 604101139.64 ns, 144.0289 ns/op
WorkloadResult  34: 4194304 op, 529826901.06 ns, 126.3206 ns/op
WorkloadResult  35: 4194304 op, 614130718.20 ns, 146.4202 ns/op
WorkloadResult  36: 4194304 op, 702188835.27 ns, 167.4149 ns/op
WorkloadResult  37: 4194304 op, 618661769.85 ns, 147.5005 ns/op
WorkloadResult  38: 4194304 op, 546758994.37 ns, 130.3575 ns/op
WorkloadResult  39: 4194304 op, 644853254.10 ns, 153.7450 ns/op
WorkloadResult  40: 4194304 op, 774859975.01 ns, 184.7410 ns/op
WorkloadResult  41: 4194304 op, 546623700.99 ns, 130.3252 ns/op
WorkloadResult  42: 4194304 op, 571234696.08 ns, 136.1930 ns/op
WorkloadResult  43: 4194304 op, 562566074.04 ns, 134.1262 ns/op
WorkloadResult  44: 4194304 op, 551337818.07 ns, 131.4492 ns/op
WorkloadResult  45: 4194304 op, 532026603.56 ns, 126.8450 ns/op
WorkloadResult  46: 4194304 op, 566000921.16 ns, 134.9451 ns/op
WorkloadResult  47: 4194304 op, 561345880.97 ns, 133.8353 ns/op
WorkloadResult  48: 4194304 op, 576552710.26 ns, 137.4609 ns/op
WorkloadResult  49: 4194304 op, 564241013.29 ns, 134.5255 ns/op
WorkloadResult  50: 4194304 op, 688541708.83 ns, 164.1611 ns/op
WorkloadResult  51: 4194304 op, 648460591.16 ns, 154.6051 ns/op
WorkloadResult  52: 4194304 op, 548064885.39 ns, 130.6689 ns/op
WorkloadResult  53: 4194304 op, 623387921.11 ns, 148.6273 ns/op
WorkloadResult  54: 4194304 op, 697832096.91 ns, 166.3761 ns/op
WorkloadResult  55: 4194304 op, 665608570.38 ns, 158.6934 ns/op
WorkloadResult  56: 4194304 op, 559382121.36 ns, 133.3671 ns/op
WorkloadResult  57: 4194304 op, 630505592.43 ns, 150.3242 ns/op
WorkloadResult  58: 4194304 op, 707878815.06 ns, 168.7715 ns/op
WorkloadResult  59: 4194304 op, 612870411.19 ns, 146.1197 ns/op
WorkloadResult  60: 4194304 op, 533778853.32 ns, 127.2628 ns/op
WorkloadResult  61: 4194304 op, 554887901.60 ns, 132.2956 ns/op
WorkloadResult  62: 4194304 op, 534148995.57 ns, 127.3510 ns/op
WorkloadResult  63: 4194304 op, 552777908.45 ns, 131.7925 ns/op
WorkloadResult  64: 4194304 op, 679696220.79 ns, 162.0522 ns/op
WorkloadResult  65: 4194304 op, 714461512.32 ns, 170.3409 ns/op
WorkloadResult  66: 4194304 op, 606697605.45 ns, 144.6480 ns/op
WorkloadResult  67: 4194304 op, 531022661.09 ns, 126.6057 ns/op
WorkloadResult  68: 4194304 op, 631816224.19 ns, 150.6367 ns/op
WorkloadResult  69: 4194304 op, 715721819.32 ns, 170.6414 ns/op
WorkloadResult  70: 4194304 op, 594132461.33 ns, 141.6522 ns/op
WorkloadResult  71: 4194304 op, 598699250.85 ns, 142.7410 ns/op
WorkloadResult  72: 4194304 op, 566673011.96 ns, 135.1054 ns/op
WorkloadResult  73: 4194304 op, 594564962.52 ns, 141.7553 ns/op
WorkloadResult  74: 4194304 op, 617128323.39 ns, 147.1349 ns/op
WorkloadResult  75: 4194304 op, 677865201.85 ns, 161.6157 ns/op
WorkloadResult  76: 4194304 op, 558428503.65 ns, 133.1397 ns/op
WorkloadResult  77: 4194304 op, 595041589.04 ns, 141.8690 ns/op
WorkloadResult  78: 4194304 op, 562948615.14 ns, 134.2174 ns/op
WorkloadResult  79: 4194304 op, 618135547.91 ns, 147.3750 ns/op
WorkloadResult  80: 4194304 op, 567752441.57 ns, 135.3627 ns/op
WorkloadResult  81: 4194304 op, 654776713.06 ns, 156.1109 ns/op
WorkloadResult  82: 4194304 op, 763299138.02 ns, 181.9847 ns/op
WorkloadResult  83: 4194304 op, 722736653.09 ns, 172.3138 ns/op
WorkloadResult  84: 4194304 op, 610095620.69 ns, 145.4581 ns/op
WorkloadResult  85: 4194304 op, 578625506.85 ns, 137.9551 ns/op
WorkloadResult  86: 4194304 op, 709359019.38 ns, 169.1244 ns/op
WorkloadResult  87: 4194304 op, 711862493.80 ns, 169.7212 ns/op
WorkloadResult  88: 4194304 op, 649091838.67 ns, 154.7556 ns/op
WorkloadResult  89: 4194304 op, 578427125.19 ns, 137.9078 ns/op
WorkloadResult  90: 4194304 op, 709669355.39 ns, 169.1984 ns/op
WorkloadResult  91: 4194304 op, 686527259.79 ns, 163.6809 ns/op
WorkloadResult  92: 4194304 op, 661834578.14 ns, 157.7937 ns/op
WorkloadResult  93: 4194304 op, 664934291.55 ns, 158.5327 ns/op
WorkloadResult  94: 4194304 op, 742834100.79 ns, 177.1055 ns/op
WorkloadResult  95: 4194304 op, 730471349.71 ns, 174.1579 ns/op
WorkloadResult  96: 4194304 op, 676691686.82 ns, 161.3359 ns/op
WorkloadResult  97: 4194304 op, 608435997.66 ns, 145.0624 ns/op
WorkloadResult  98: 4194304 op, 754963461.67 ns, 179.9973 ns/op
WorkloadResult  99: 4194304 op, 696028793.06 ns, 165.9462 ns/op
WorkloadResult  100: 4194304 op, 642921585.64 ns, 153.2845 ns/op
GC:  0 0 0 0 0

// AfterAll

Mean = 146.9785 ns, StdErr = 1.5590 ns (1.06%); N = 100, StdDev = 15.5903 ns
Min = 124.8896 ns, Q1 = 133.7533 ns, Median = 144.8552 ns, Q3 = 158.6131 ns, Max = 184.7410 ns
IQR = 24.8598 ns, LowerFence = 96.4635 ns, UpperFence = 195.9028 ns
ConfidenceInterval = [141.6910 ns; 152.2660 ns] (CI 99.9%), Margin = 5.2875 ns (3.60% of Mean)
Skewness = 0.5, Kurtosis = 2.11, MValue = 2.81

// **************************
// Benchmark: ForEachVsFor.Foreach: Core(Runtime=Core) [N=1000]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "b01e104f-d6e0-4494-9223-bfcc66b80240.dll" --benchmarkName "PerformanceBenchmark.ForEachVsFor.Foreach(N: 1000)" --job "Core" --benchmarkId 4 in C:\Users\sverma\source\repos\PerformanceBenchmark\PerformanceBenchmark\bin\Release\netcoreapp2.2\b01e104f-d6e0-4494-9223-bfcc66b80240\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.6 (CoreCLR 4.6.27817.03, CoreFX 4.6.27818.02), 64bit RyuJIT
// GC=Concurrent Workstation
// Job: Core(Runtime=Core)

OverheadJitting  1: 1 op, 527315.95 ns, 527.3160 us/op
WorkloadJitting  1: 1 op, 897822.87 ns, 897.8229 us/op

OverheadJitting  2: 16 op, 503612.26 ns, 31.4758 us/op
WorkloadJitting  2: 16 op, 580922.76 ns, 36.3077 us/op

WorkloadPilot    1: 16 op, 57618.20 ns, 3.6011 us/op
WorkloadPilot    2: 32 op, 137116.73 ns, 4.2849 us/op
WorkloadPilot    3: 64 op, 272774.78 ns, 4.2621 us/op
WorkloadPilot    4: 128 op, 488296.03 ns, 3.8148 us/op
WorkloadPilot    5: 256 op, 1224933.80 ns, 4.7849 us/op
WorkloadPilot    6: 512 op, 2077537.33 ns, 4.0577 us/op
WorkloadPilot    7: 1024 op, 5292851.81 ns, 5.1688 us/op
WorkloadPilot    8: 2048 op, 9702832.30 ns, 4.7377 us/op
WorkloadPilot    9: 4096 op, 10066045.78 ns, 2.4575 us/op
WorkloadPilot   10: 8192 op, 30941703.87 ns, 3.7771 us/op
WorkloadPilot   11: 16384 op, 58418292.83 ns, 3.5656 us/op
WorkloadPilot   12: 32768 op, 158932881.72 ns, 4.8502 us/op
WorkloadPilot   13: 65536 op, 229774825.88 ns, 3.5061 us/op
WorkloadPilot   14: 131072 op, 377568796.32 ns, 2.8806 us/op
WorkloadPilot   15: 262144 op, 735001489.69 ns, 2.8038 us/op

OverheadWarmup   1: 262144 op, 508353.00 ns, 1.9392 ns/op
OverheadWarmup   2: 262144 op, 503247.59 ns, 1.9197 ns/op
OverheadWarmup   3: 262144 op, 567794.56 ns, 2.1660 ns/op
OverheadWarmup   4: 262144 op, 501424.23 ns, 1.9128 ns/op
OverheadWarmup   5: 262144 op, 716216.13 ns, 2.7321 ns/op
OverheadWarmup   6: 262144 op, 694335.80 ns, 2.6487 ns/op

OverheadActual   1: 262144 op, 526951.28 ns, 2.0102 ns/op
OverheadActual   2: 262144 op, 478085.21 ns, 1.8238 ns/op
OverheadActual   3: 262144 op, 482096.60 ns, 1.8391 ns/op
OverheadActual   4: 262144 op, 563418.50 ns, 2.1493 ns/op
OverheadActual   5: 262144 op, 510905.70 ns, 1.9490 ns/op
OverheadActual   6: 262144 op, 713298.76 ns, 2.7210 ns/op
OverheadActual   7: 262144 op, 521481.20 ns, 1.9893 ns/op
OverheadActual   8: 262144 op, 756330.07 ns, 2.8852 ns/op
OverheadActual   9: 262144 op, 765082.20 ns, 2.9186 ns/op
OverheadActual  10: 262144 op, 676102.19 ns, 2.5791 ns/op
OverheadActual  11: 262144 op, 701629.25 ns, 2.6765 ns/op
OverheadActual  12: 262144 op, 625048.09 ns, 2.3844 ns/op
OverheadActual  13: 262144 op, 649116.45 ns, 2.4762 ns/op
OverheadActual  14: 262144 op, 613743.25 ns, 2.3412 ns/op
OverheadActual  15: 262144 op, 676102.19 ns, 2.5791 ns/op
OverheadActual  16: 262144 op, 743931.22 ns, 2.8379 ns/op
OverheadActual  17: 262144 op, 608637.84 ns, 2.3218 ns/op
OverheadActual  18: 262144 op, 472615.13 ns, 1.8029 ns/op
OverheadActual  19: 262144 op, 505800.29 ns, 1.9295 ns/op
OverheadActual  20: 262144 op, 518928.49 ns, 1.9796 ns/op

WorkloadWarmup   1: 262144 op, 700795969.93 ns, 2.6733 us/op
WorkloadWarmup   2: 262144 op, 854319669.43 ns, 3.2590 us/op
WorkloadWarmup   3: 262144 op, 747185186.72 ns, 2.8503 us/op
WorkloadWarmup   4: 262144 op, 681487308.13 ns, 2.5997 us/op
WorkloadWarmup   5: 262144 op, 986588816.45 ns, 3.7635 us/op
WorkloadWarmup   6: 262144 op, 789481687.80 ns, 3.0116 us/op

// BeforeActualRun
WorkloadActual   1: 262144 op, 636779594.70 ns, 2.4291 us/op
WorkloadActual   2: 262144 op, 970954956.06 ns, 3.7039 us/op
WorkloadActual   3: 262144 op, 1021115612.38 ns, 3.8952 us/op
WorkloadActual   4: 262144 op, 645184923.43 ns, 2.4612 us/op
WorkloadActual   5: 262144 op, 886490683.17 ns, 3.3817 us/op
WorkloadActual   6: 262144 op, 816296032.11 ns, 3.1139 us/op
WorkloadActual   7: 262144 op, 740180199.10 ns, 2.8236 us/op
WorkloadActual   8: 262144 op, 736309933.41 ns, 2.8088 us/op
WorkloadActual   9: 262144 op, 887636483.12 ns, 3.3861 us/op
WorkloadActual  10: 262144 op, 918312705.65 ns, 3.5031 us/op
WorkloadActual  11: 262144 op, 705531602.67 ns, 2.6914 us/op
WorkloadActual  12: 262144 op, 865495047.93 ns, 3.3016 us/op
WorkloadActual  13: 262144 op, 1037309973.89 ns, 3.9570 us/op
WorkloadActual  14: 262144 op, 875140262.03 ns, 3.3384 us/op
WorkloadActual  15: 262144 op, 840250252.63 ns, 3.2053 us/op
WorkloadActual  16: 262144 op, 991129714.25 ns, 3.7809 us/op
WorkloadActual  17: 262144 op, 718648860.45 ns, 2.7414 us/op
WorkloadActual  18: 262144 op, 725594041.84 ns, 2.7679 us/op
WorkloadActual  19: 262144 op, 749883396.08 ns, 2.8606 us/op
WorkloadActual  20: 262144 op, 712851667.04 ns, 2.7193 us/op
WorkloadActual  21: 262144 op, 633000861.72 ns, 2.4147 us/op
WorkloadActual  22: 262144 op, 867342112.45 ns, 3.3086 us/op
WorkloadActual  23: 262144 op, 841117443.04 ns, 3.2086 us/op
WorkloadActual  24: 262144 op, 655630957.60 ns, 2.5010 us/op
WorkloadActual  25: 262144 op, 748725926.62 ns, 2.8562 us/op
WorkloadActual  26: 262144 op, 843554911.79 ns, 3.2179 us/op
WorkloadActual  27: 262144 op, 692076658.47 ns, 2.6401 us/op
WorkloadActual  28: 262144 op, 717159904.00 ns, 2.7357 us/op
WorkloadActual  29: 262144 op, 802314501.30 ns, 3.0606 us/op
WorkloadActual  30: 262144 op, 674822194.97 ns, 2.5742 us/op
WorkloadActual  31: 262144 op, 681350920.74 ns, 2.5991 us/op
WorkloadActual  32: 262144 op, 783107583.03 ns, 2.9873 us/op
WorkloadActual  33: 262144 op, 775445091.49 ns, 2.9581 us/op
WorkloadActual  34: 262144 op, 608526254.03 ns, 2.3213 us/op
WorkloadActual  35: 262144 op, 807450908.74 ns, 3.0802 us/op
WorkloadActual  36: 262144 op, 816185171.77 ns, 3.1135 us/op
WorkloadActual  37: 262144 op, 676720678.26 ns, 2.5815 us/op
WorkloadActual  38: 262144 op, 781392529.84 ns, 2.9808 us/op
WorkloadActual  39: 262144 op, 770226997.48 ns, 2.9382 us/op
WorkloadActual  40: 262144 op, 687704603.88 ns, 2.6234 us/op
WorkloadActual  41: 262144 op, 670893217.06 ns, 2.5593 us/op
WorkloadActual  42: 262144 op, 916947373.07 ns, 3.4979 us/op
WorkloadActual  43: 262144 op, 765332367.68 ns, 2.9195 us/op
WorkloadActual  44: 262144 op, 653579312.00 ns, 2.4932 us/op
WorkloadActual  45: 262144 op, 609940452.68 ns, 2.3267 us/op
WorkloadActual  46: 262144 op, 786533313.35 ns, 3.0004 us/op
WorkloadActual  47: 262144 op, 603029185.81 ns, 2.3004 us/op
WorkloadActual  48: 262144 op, 636759537.73 ns, 2.4290 us/op
WorkloadActual  49: 262144 op, 696311960.99 ns, 2.6562 us/op
WorkloadActual  50: 262144 op, 645634564.21 ns, 2.4629 us/op
WorkloadActual  51: 262144 op, 813565366.94 ns, 3.1035 us/op
WorkloadActual  52: 262144 op, 818187586.63 ns, 3.1211 us/op
WorkloadActual  53: 262144 op, 710875873.25 ns, 2.7118 us/op
WorkloadActual  54: 262144 op, 830003329.46 ns, 3.1662 us/op
WorkloadActual  55: 262144 op, 827674533.01 ns, 3.1573 us/op
WorkloadActual  56: 262144 op, 621025027.82 ns, 2.3690 us/op
WorkloadActual  57: 262144 op, 746603899.29 ns, 2.8481 us/op
WorkloadActual  58: 262144 op, 957668855.06 ns, 3.6532 us/op
WorkloadActual  59: 262144 op, 682122567.04 ns, 2.6021 us/op
WorkloadActual  60: 262144 op, 833958928.43 ns, 3.1813 us/op
WorkloadActual  61: 262144 op, 895069960.53 ns, 3.4144 us/op
WorkloadActual  62: 262144 op, 618702066.12 ns, 2.3602 us/op
WorkloadActual  63: 262144 op, 735424509.40 ns, 2.8054 us/op
WorkloadActual  64: 262144 op, 871828309.43 ns, 3.3258 us/op
WorkloadActual  65: 262144 op, 688882859.64 ns, 2.6279 us/op
WorkloadActual  66: 262144 op, 660245519.18 ns, 2.5186 us/op
WorkloadActual  67: 262144 op, 771031828.95 ns, 2.9413 us/op
WorkloadActual  68: 262144 op, 798384064.70 ns, 3.0456 us/op
WorkloadActual  69: 262144 op, 634462103.09 ns, 2.4203 us/op
WorkloadActual  70: 262144 op, 894776764.11 ns, 3.4133 us/op
WorkloadActual  71: 262144 op, 775101205.64 ns, 2.9568 us/op
WorkloadActual  72: 262144 op, 595698910.61 ns, 2.2724 us/op
WorkloadActual  73: 262144 op, 705354372.00 ns, 2.6907 us/op
WorkloadActual  74: 262144 op, 825909884.40 ns, 3.1506 us/op
WorkloadActual  75: 262144 op, 637655172.56 ns, 2.4325 us/op
WorkloadActual  76: 262144 op, 952498533.11 ns, 3.6335 us/op
WorkloadActual  77: 262144 op, 630166994.32 ns, 2.4039 us/op
WorkloadActual  78: 262144 op, 775159188.52 ns, 2.9570 us/op
WorkloadActual  79: 262144 op, 1028398844.86 ns, 3.9230 us/op
WorkloadActual  80: 262144 op, 731310642.70 ns, 2.7897 us/op
WorkloadActual  81: 262144 op, 688793150.29 ns, 2.6275 us/op
WorkloadActual  82: 262144 op, 833758723.41 ns, 3.1805 us/op
WorkloadActual  83: 262144 op, 700499491.46 ns, 2.6722 us/op
WorkloadActual  84: 262144 op, 714056543.88 ns, 2.7239 us/op
WorkloadActual  85: 262144 op, 979037914.60 ns, 3.7347 us/op
WorkloadActual  86: 262144 op, 839158059.49 ns, 3.2011 us/op
WorkloadActual  87: 262144 op, 751881070.20 ns, 2.8682 us/op
WorkloadActual  88: 262144 op, 848732162.52 ns, 3.2377 us/op
WorkloadActual  89: 262144 op, 752251941.79 ns, 2.8696 us/op
WorkloadActual  90: 262144 op, 681959923.26 ns, 2.6015 us/op
WorkloadActual  91: 262144 op, 961268898.68 ns, 3.6669 us/op
WorkloadActual  92: 262144 op, 846896038.17 ns, 3.2307 us/op
WorkloadActual  93: 262144 op, 628722892.55 ns, 2.3984 us/op
WorkloadActual  94: 262144 op, 870487045.20 ns, 3.3206 us/op
WorkloadActual  95: 262144 op, 1019340752.95 ns, 3.8885 us/op
WorkloadActual  96: 262144 op, 668523577.33 ns, 2.5502 us/op
WorkloadActual  97: 262144 op, 869409803.63 ns, 3.3165 us/op
WorkloadActual  98: 262144 op, 824257919.49 ns, 3.1443 us/op
WorkloadActual  99: 262144 op, 641679694.58 ns, 2.4478 us/op
WorkloadActual  100: 262144 op, 826137439.83 ns, 3.1515 us/op

// AfterActualRun
WorkloadResult   1: 262144 op, 636168404.15 ns, 2.4268 us/op
WorkloadResult   2: 262144 op, 970343765.51 ns, 3.7016 us/op
WorkloadResult   3: 262144 op, 1020504421.83 ns, 3.8929 us/op
WorkloadResult   4: 262144 op, 644573732.88 ns, 2.4589 us/op
WorkloadResult   5: 262144 op, 885879492.62 ns, 3.3794 us/op
WorkloadResult   6: 262144 op, 815684841.56 ns, 3.1116 us/op
WorkloadResult   7: 262144 op, 739569008.55 ns, 2.8212 us/op
WorkloadResult   8: 262144 op, 735698742.87 ns, 2.8065 us/op
WorkloadResult   9: 262144 op, 887025292.57 ns, 3.3837 us/op
WorkloadResult  10: 262144 op, 917701515.10 ns, 3.5008 us/op
WorkloadResult  11: 262144 op, 704920412.12 ns, 2.6891 us/op
WorkloadResult  12: 262144 op, 864883857.39 ns, 3.2993 us/op
WorkloadResult  13: 262144 op, 1036698783.34 ns, 3.9547 us/op
WorkloadResult  14: 262144 op, 874529071.48 ns, 3.3361 us/op
WorkloadResult  15: 262144 op, 839639062.08 ns, 3.2030 us/op
WorkloadResult  16: 262144 op, 990518523.70 ns, 3.7785 us/op
WorkloadResult  17: 262144 op, 718037669.91 ns, 2.7391 us/op
WorkloadResult  18: 262144 op, 724982851.29 ns, 2.7656 us/op
WorkloadResult  19: 262144 op, 749272205.53 ns, 2.8582 us/op
WorkloadResult  20: 262144 op, 712240476.50 ns, 2.7170 us/op
WorkloadResult  21: 262144 op, 632389671.17 ns, 2.4124 us/op
WorkloadResult  22: 262144 op, 866730921.90 ns, 3.3063 us/op
WorkloadResult  23: 262144 op, 840506252.49 ns, 3.2063 us/op
WorkloadResult  24: 262144 op, 655019767.05 ns, 2.4987 us/op
WorkloadResult  25: 262144 op, 748114736.07 ns, 2.8538 us/op
WorkloadResult  26: 262144 op, 842943721.24 ns, 3.2156 us/op
WorkloadResult  27: 262144 op, 691465467.92 ns, 2.6377 us/op
WorkloadResult  28: 262144 op, 716548713.45 ns, 2.7334 us/op
WorkloadResult  29: 262144 op, 801703310.75 ns, 3.0583 us/op
WorkloadResult  30: 262144 op, 674211004.42 ns, 2.5719 us/op
WorkloadResult  31: 262144 op, 680739730.19 ns, 2.5968 us/op
WorkloadResult  32: 262144 op, 782496392.48 ns, 2.9850 us/op
WorkloadResult  33: 262144 op, 774833900.95 ns, 2.9558 us/op
WorkloadResult  34: 262144 op, 607915063.48 ns, 2.3190 us/op
WorkloadResult  35: 262144 op, 806839718.20 ns, 3.0778 us/op
WorkloadResult  36: 262144 op, 815573981.22 ns, 3.1112 us/op
WorkloadResult  37: 262144 op, 676109487.71 ns, 2.5792 us/op
WorkloadResult  38: 262144 op, 780781339.29 ns, 2.9784 us/op
WorkloadResult  39: 262144 op, 769615806.93 ns, 2.9359 us/op
WorkloadResult  40: 262144 op, 687093413.33 ns, 2.6211 us/op
WorkloadResult  41: 262144 op, 670282026.51 ns, 2.5569 us/op
WorkloadResult  42: 262144 op, 916336182.52 ns, 3.4955 us/op
WorkloadResult  43: 262144 op, 764721177.13 ns, 2.9172 us/op
WorkloadResult  44: 262144 op, 652968121.45 ns, 2.4909 us/op
WorkloadResult  45: 262144 op, 609329262.13 ns, 2.3244 us/op
WorkloadResult  46: 262144 op, 785922122.80 ns, 2.9981 us/op
WorkloadResult  47: 262144 op, 602417995.26 ns, 2.2980 us/op
WorkloadResult  48: 262144 op, 636148347.18 ns, 2.4267 us/op
WorkloadResult  49: 262144 op, 695700770.44 ns, 2.6539 us/op
WorkloadResult  50: 262144 op, 645023373.66 ns, 2.4606 us/op
WorkloadResult  51: 262144 op, 812954176.39 ns, 3.1012 us/op
WorkloadResult  52: 262144 op, 817576396.08 ns, 3.1188 us/op
WorkloadResult  53: 262144 op, 710264682.70 ns, 2.7094 us/op
WorkloadResult  54: 262144 op, 829392138.91 ns, 3.1639 us/op
WorkloadResult  55: 262144 op, 827063342.46 ns, 3.1550 us/op
WorkloadResult  56: 262144 op, 620413837.27 ns, 2.3667 us/op
WorkloadResult  57: 262144 op, 745992708.74 ns, 2.8457 us/op
WorkloadResult  58: 262144 op, 957057664.52 ns, 3.6509 us/op
WorkloadResult  59: 262144 op, 681511376.50 ns, 2.5998 us/op
WorkloadResult  60: 262144 op, 833347737.88 ns, 3.1790 us/op
WorkloadResult  61: 262144 op, 894458769.98 ns, 3.4121 us/op
WorkloadResult  62: 262144 op, 618090875.57 ns, 2.3578 us/op
WorkloadResult  63: 262144 op, 734813318.85 ns, 2.8031 us/op
WorkloadResult  64: 262144 op, 871217118.88 ns, 3.3234 us/op
WorkloadResult  65: 262144 op, 688271669.09 ns, 2.6255 us/op
WorkloadResult  66: 262144 op, 659634328.63 ns, 2.5163 us/op
WorkloadResult  67: 262144 op, 770420638.40 ns, 2.9389 us/op
WorkloadResult  68: 262144 op, 797772874.15 ns, 3.0433 us/op
WorkloadResult  69: 262144 op, 633850912.54 ns, 2.4179 us/op
WorkloadResult  70: 262144 op, 894165573.56 ns, 3.4110 us/op
WorkloadResult  71: 262144 op, 774490015.09 ns, 2.9544 us/op
WorkloadResult  72: 262144 op, 595087720.07 ns, 2.2701 us/op
WorkloadResult  73: 262144 op, 704743181.45 ns, 2.6884 us/op
WorkloadResult  74: 262144 op, 825298693.85 ns, 3.1483 us/op
WorkloadResult  75: 262144 op, 637043982.02 ns, 2.4301 us/op
WorkloadResult  76: 262144 op, 951887342.56 ns, 3.6312 us/op
WorkloadResult  77: 262144 op, 629555803.78 ns, 2.4016 us/op
WorkloadResult  78: 262144 op, 774547997.97 ns, 2.9547 us/op
WorkloadResult  79: 262144 op, 1027787654.32 ns, 3.9207 us/op
WorkloadResult  80: 262144 op, 730699452.15 ns, 2.7874 us/op
WorkloadResult  81: 262144 op, 688181959.74 ns, 2.6252 us/op
WorkloadResult  82: 262144 op, 833147532.87 ns, 3.1782 us/op
WorkloadResult  83: 262144 op, 699888300.92 ns, 2.6699 us/op
WorkloadResult  84: 262144 op, 713445353.33 ns, 2.7216 us/op
WorkloadResult  85: 262144 op, 978426724.05 ns, 3.7324 us/op
WorkloadResult  86: 262144 op, 838546868.94 ns, 3.1988 us/op
WorkloadResult  87: 262144 op, 751269879.65 ns, 2.8659 us/op
WorkloadResult  88: 262144 op, 848120971.97 ns, 3.2353 us/op
WorkloadResult  89: 262144 op, 751640751.24 ns, 2.8673 us/op
WorkloadResult  90: 262144 op, 681348732.71 ns, 2.5991 us/op
